turn,time_sigma_ns,Q1
0,11.885479798818983,-0.003481996104346628
1,11.885483459288066,-0.003481723145236043
2,11.885487405756303,-0.00348142645919567
3,11.885491638203696,-0.0034811060480764056
4,11.885496156609069,-0.003480761913824621
5,11.885500960950063,-0.0034803940584823534
6,11.885506051203134,-0.0034800024841875016
7,11.88551142734356,-0.0034795871931736356
8,11.885517089345443,-0.0034791481877694693
9,11.885523037181684,-0.0034786854704001156
10,11.88552927082403,-0.0034781990435855136
11,11.885535790243031,-0.003477688909941517
12,11.885542595408054,-0.003477155072179584
13,11.885549686287302,-0.0034765975331064
14,11.885557062847777,-0.003476016295624469
15,11.88556472505532,-0.0034754113627315304
16,11.885572672874579,-0.00347478273752092
17,11.88558090626903,-0.0034741304231811795
18,11.885589425200962,-0.003473454422996687
19,11.885598229631503,-0.0034727547403465265
20,11.885607319520581,-0.003472031378705659
21,11.885616694826947,-0.0034712843416445805
22,11.885626355508194,-0.003470513632828412
23,11.885636301520714,-0.0034697192560179404
24,11.885646532819731,-0.003468901215069474
25,11.8856570493593,-0.0034680595139336555
26,11.885667851092283,-0.0034671941566572343
27,11.885678937970374,-0.00346630514738166
28,11.88569030994409,-0.003465392490343656
29,11.88570196696277,-0.003464456189875062
30,11.885713908974575,-0.003463496250402875
31,11.885726135926491,-0.003462512676449046
32,11.885738647764333,-0.0034615054726304705
33,11.885751444432742,-0.0034604746436589506
34,11.885764525875166,-0.003459420194342025
35,11.88577789203389,-0.0034583421295816146
36,11.885791542850036,-0.0034572404543742243
37,11.885805478263535,-0.0034561151738118426
38,11.885819698213158,-0.0034549662930806477
39,11.885834202636495,-0.003453793817462197
40,11.885848991469963,-0.0034525977523326263
41,11.885864064648814,-0.003451378103162591
42,11.885879422107108,-0.003450134875518249
43,11.88589506377775,-0.0034488680750596034
44,11.885910989592476,-0.0034475777075415955
45,11.885927199481838,-0.0034462637788140456
46,11.885943693375218,-0.003444926294821198
47,11.885960471200834,-0.003443565261601686
48,11.885977532885743,-0.003442180685288489
49,11.885994878355804,-0.0034407725721099427
50,11.88601250753574,-0.003439340928387581
51,11.886030420349082,-0.003437885760538487
52,11.886048616718197,-0.0034364070750733857
53,11.886067096564293,-0.0034349048785975397
54,11.886085859807396,-0.0034333791778107183
55,11.886104906366368,-0.003431829979507031
56,11.886124236158922,-0.0034302572905740773
57,11.886143849101575,-0.0034286611179945668
58,11.886163745109695,-0.003427041468845029
59,11.886183924097493,-0.0034253983502955023
60,11.886204385977988,-0.0034237317696111363
61,11.886225130663057,-0.0034220417341506546
62,11.886246158063404,-0.003420328251366415
63,11.886267468088574,-0.003418591328805114
64,11.88628906064694,-0.0034168309741074644
65,11.886310935645719,-0.0034150471950076915
66,11.886333092990956,-0.0034132399993343234
67,11.886355532587551,-0.0034114093950090144
68,11.886378254339222,-0.00340955539004794
69,11.886401258148542,-0.0034076779925604895
70,11.886424543916915,-0.0034057772107497653
71,11.886448111544592,-0.0034038530529123933
72,11.886471960930654,-0.003401905527438828
73,11.886496091973026,-0.003399934642813237
74,11.886520504568471,-0.0033979404076130613
75,11.886545198612605,-0.003395922830508863
76,11.88657017399988,-0.0033938819202650765
77,11.886595430623593,-0.0033918176857391513
78,11.88662096837587,-0.003389730135882344
79,11.886646787147708,-0.0033876192797383325
80,11.886672886828922,-0.0033854851264448877
81,11.886699267308186,-0.0033833276852326833
82,11.886725928473016,-0.0033811469654252088
83,11.886752870209776,-0.003378942976439332
84,11.886780092403676,-0.003376715727784668
85,11.88680759493876,-0.003374465229064564
86,11.886835377697938,-0.0033721914899746052
87,11.886863440562962,-0.003369894520303406
88,11.886891783414429,-0.0033675743299326007
89,11.88692040613179,-0.0033652309288361806
90,11.886949308593348,-0.0033628643270812923
91,11.886978490676247,-0.003360474534827789
92,11.887007952256495,-0.0033580615623277836
93,11.887037693208933,-0.0033556254199265958
94,11.887067713407271,-0.003353166118061583
95,11.887098012724065,-0.0033506836672627864
96,11.887128591030732,-0.0033481780781524535
97,11.887159448197531,-0.0033456493614455953
98,11.887190584093592,-0.0033430975279490466
99,11.887221998586863,-0.0033405225885630445
100,11.8872536915442,-0.0033379245542785197
101,11.887285662831287,-0.0033353034361794393
102,11.88731791231267,-0.003332659245441767
103,11.887350439851737,-0.003329991993333867
104,11.887383245310764,-0.0033273016912154572
105,11.88741632855085,-0.0033245883505391215
106,11.887449689432005,-0.003321851982847902
107,11.887483327813046,-0.0033190925997784006
108,11.88751724355169,-0.003316310213057402
109,11.887551436504483,-0.0033135048345050632
110,11.887585906526867,-0.0033106764760316887
111,11.88762065347312,-0.0033078251496402758
112,11.887655677196394,-0.0033049508674250347
113,11.887690977548715,-0.0033020536415713946
114,11.88772655438096,-0.003299133484356689
115,11.887762407542873,-0.0032961904081495945
116,11.88779853688307,-0.0032932244254099347
117,11.887834942249032,-0.003290235548689004
118,11.88787162348711,-0.003287223790629062
119,11.887908580442527,-0.0032841891639635223
120,11.887945812959368,-0.0032811316815171765
121,11.887983320880592,-0.003278051356205706
122,11.888021104048027,-0.0032749482010358045
123,11.888059162302367,-0.0032718222291054145
124,11.88809749548319,-0.003268673453602662
125,11.888136103428947,-0.0032655018878068403
126,11.888174985976947,-0.003262307545088227
127,11.888214142963392,-0.003259090438907259
128,11.888253574223349,-0.003255850582815217
129,11.88829327959077,-0.003252587990454028
130,11.888333258898472,-0.003249302675555983
131,11.888373511978152,-0.003245994651944035
132,11.888414038660398,-0.0032426639335309815
